Symbol Name, Object File, Library Archive, Matching
__kernel_cos,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\k_cos.o,MSL_C.PPCEABI.bare.H.a,false
__kernel_rem_pio2,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\k_rem_pio2.o,MSL_C.PPCEABI.bare.H.a,false
__kernel_sin,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\k_sin.o,MSL_C.PPCEABI.bare.H.a,false
__kernel_tan,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\k_tan.o,MSL_C.PPCEABI.bare.H.a,false
atan,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_atan.o,MSL_C.PPCEABI.bare.H.a,false
ceil,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_ceil.o,MSL_C.PPCEABI.bare.H.a,false
copysign,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_copysign.o,MSL_C.PPCEABI.bare.H.a,false
cos,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_cos.o,MSL_C.PPCEABI.bare.H.a,false
floor,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_floor.o,MSL_C.PPCEABI.bare.H.a,false
frexp,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_frexp.o,MSL_C.PPCEABI.bare.H.a,false
ldexp,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_ldexp.o,MSL_C.PPCEABI.bare.H.a,false
sin,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_sin.o,MSL_C.PPCEABI.bare.H.a,false
tan,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\s_tan.o,MSL_C.PPCEABI.bare.H.a,false
acos,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_acos.o,MSL_C.PPCEABI.bare.H.a,false
asin,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_asin.o,MSL_C.PPCEABI.bare.H.a,false
atan2,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_atan2.o,MSL_C.PPCEABI.bare.H.a,false
fmod,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_fmod.o,MSL_C.PPCEABI.bare.H.a,false
log10,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_log10.o,MSL_C.PPCEABI.bare.H.a,false
pow,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_pow.o,MSL_C.PPCEABI.bare.H.a,false
__ieee754_sqrt,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\e_sqrt.o,MSL_C.PPCEABI.bare.H.a,false
nan,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\PPC_EABI\SRC\math_ppc.o,MSL_C.PPCEABI.bare.H.a,false
sqrt,D:\layout\RVL_1.0\Layout\PowerPC_EABI_Support\MSL\MSL_C\MSL_Common_Embedded\Math\Double_precision\w_sqrt.o,MSL_C.PPCEABI.bare.H.a,false
